image_id,x,y,dominant_class,pixel_counts_per_class
85924446350920fb124b657160c966d7,10752,0,0,"{""0"": 165496, ""1"": 92152, ""2"": 2428, ""3"": 0, ""4"": 0, ""5"": 2068}"
85924446350920fb124b657160c966d7,11264,0,0,"{""0"": 166000, ""1"": 88904, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 7240}"
85924446350920fb124b657160c966d7,11776,0,0,"{""0"": 141320, ""1"": 77892, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 42932}"
85924446350920fb124b657160c966d7,12288,0,1,"{""0"": 109700, ""1"": 138320, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 14124}"
85924446350920fb124b657160c966d7,12800,0,1,"{""0"": 77776, ""1"": 173764, ""2"": 10504, ""3"": 0, ""4"": 0, ""5"": 100}"
85924446350920fb124b657160c966d7,13312,0,1,"{""0"": 30900, ""1"": 206392, ""2"": 24852, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,13824,0,1,"{""0"": 70816, ""1"": 147224, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 44104}"
85924446350920fb124b657160c966d7,14336,0,0,"{""0"": 110784, ""1"": 58960, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 92400}"
85924446350920fb124b657160c966d7,14848,0,0,"{""0"": 165220, ""1"": 51744, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 45180}"
85924446350920fb124b657160c966d7,15360,0,0,"{""0"": 233412, ""1"": 26352, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 2380}"
85924446350920fb124b657160c966d7,15872,0,0,"{""0"": 261840, ""1"": 304, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,0,512,0,"{""0"": 257648, ""1"": 4496, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,512,512,0,"{""0"": 129576, ""1"": 128020, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 4548}"
85924446350920fb124b657160c966d7,1024,512,1,"{""0"": 11160, ""1"": 182172, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 68812}"
85924446350920fb124b657160c966d7,1536,512,1,"{""0"": 0, ""1"": 226092, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 36052}"
85924446350920fb124b657160c966d7,2048,512,1,"{""0"": 0, ""1"": 184004, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 78140}"
85924446350920fb124b657160c966d7,2560,512,1,"{""0"": 0, ""1"": 165264, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 96880}"
85924446350920fb124b657160c966d7,3072,512,1,"{""0"": 0, ""1"": 157924, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 104220}"
85924446350920fb124b657160c966d7,3584,512,1,"{""0"": 0, ""1"": 169364, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 92780}"
85924446350920fb124b657160c966d7,4096,512,1,"{""0"": 0, ""1"": 159744, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 102400}"
85924446350920fb124b657160c966d7,4608,512,1,"{""0"": 0, ""1"": 157556, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 104588}"
85924446350920fb124b657160c966d7,5120,512,1,"{""0"": 0, ""1"": 182712, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 79432}"
85924446350920fb124b657160c966d7,5632,512,1,"{""0"": 0, ""1"": 229084, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 33060}"
85924446350920fb124b657160c966d7,6144,512,1,"{""0"": 0, ""1"": 178468, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 83676}"
85924446350920fb124b657160c966d7,6656,512,1,"{""0"": 0, ""1"": 170632, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 91512}"
85924446350920fb124b657160c966d7,7168,512,1,"{""0"": 0, ""1"": 201712, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 60432}"
85924446350920fb124b657160c966d7,7680,512,1,"{""0"": 0, ""1"": 238188, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 23956}"
85924446350920fb124b657160c966d7,8192,512,1,"{""0"": 0, ""1"": 204928, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 57216}"
85924446350920fb124b657160c966d7,8704,512,1,"{""0"": 0, ""1"": 222944, ""2"": 7648, ""3"": 0, ""4"": 0, ""5"": 31552}"
85924446350920fb124b657160c966d7,9216,512,1,"{""0"": 0, ""1"": 254368, ""2"": 7776, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,9728,512,1,"{""0"": 0, ""1"": 234184, ""2"": 388, ""3"": 0, ""4"": 0, ""5"": 27572}"
85924446350920fb124b657160c966d7,10240,512,1,"{""0"": 0, ""1"": 225076, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 37068}"
85924446350920fb124b657160c966d7,10752,512,1,"{""0"": 0, ""1"": 229412, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 32732}"
85924446350920fb124b657160c966d7,11264,512,1,"{""0"": 0, ""1"": 198460, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 63684}"
85924446350920fb124b657160c966d7,11776,512,1,"{""0"": 0, ""1"": 175864, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 86280}"
85924446350920fb124b657160c966d7,12288,512,1,"{""0"": 0, ""1"": 217316, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 44828}"
85924446350920fb124b657160c966d7,12800,512,1,"{""0"": 0, ""1"": 223060, ""2"": 26404, ""3"": 0, ""4"": 0, ""5"": 12680}"
85924446350920fb124b657160c966d7,13312,512,1,"{""0"": 0, ""1"": 235944, ""2"": 26020, ""3"": 0, ""4"": 0, ""5"": 180}"
85924446350920fb124b657160c966d7,13824,512,1,"{""0"": 0, ""1"": 213380, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 48764}"
85924446350920fb124b657160c966d7,14336,512,5,"{""0"": 0, ""1"": 105860, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 156284}"
85924446350920fb124b657160c966d7,14848,512,5,"{""0"": 0, ""1"": 98984, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 163160}"
85924446350920fb124b657160c966d7,15360,512,1,"{""0"": 1584, ""1"": 156880, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 103680}"
85924446350920fb124b657160c966d7,15872,512,1,"{""0"": 86552, ""1"": 117572, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 58020}"
85924446350920fb124b657160c966d7,16384,512,0,"{""0"": 189920, ""1"": 71688, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 536}"
85924446350920fb124b657160c966d7,16896,512,0,"{""0"": 230016, ""1"": 32128, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,17408,512,0,"{""0"": 241984, ""1"": 20160, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,17920,512,0,"{""0"": 225672, ""1"": 36468, ""2"": 4, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,18432,512,0,"{""0"": 208688, ""1"": 50348, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 3108}"
85924446350920fb124b657160c966d7,18944,512,0,"{""0"": 191728, ""1"": 66168, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 4248}"
85924446350920fb124b657160c966d7,19456,512,0,"{""0"": 216580, ""1"": 45564, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,19968,512,0,"{""0"": 245916, ""1"": 16228, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,0,1024,1,"{""0"": 69808, ""1"": 177432, ""2"": 176, ""3"": 0, ""4"": 0, ""5"": 14728}"
85924446350920fb124b657160c966d7,512,1024,1,"{""0"": 0, ""1"": 210132, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 52012}"
85924446350920fb124b657160c966d7,1024,1024,1,"{""0"": 0, ""1"": 201644, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 60500}"
85924446350920fb124b657160c966d7,1536,1024,5,"{""0"": 0, ""1"": 129572, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 132572}"
85924446350920fb124b657160c966d7,2048,1024,1,"{""0"": 0, ""1"": 172836, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 89308}"
85924446350920fb124b657160c966d7,2560,1024,1,"{""0"": 0, ""1"": 149576, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 112568}"
85924446350920fb124b657160c966d7,3072,1024,1,"{""0"": 0, ""1"": 159236, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 102908}"
85924446350920fb124b657160c966d7,3584,1024,1,"{""0"": 0, ""1"": 208728, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 53416}"
85924446350920fb124b657160c966d7,4096,1024,1,"{""0"": 0, ""1"": 192928, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 69216}"
85924446350920fb124b657160c966d7,4608,1024,1,"{""0"": 0, ""1"": 212644, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 49500}"
85924446350920fb124b657160c966d7,5120,1024,1,"{""0"": 0, ""1"": 202176, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 59968}"
85924446350920fb124b657160c966d7,5632,1024,1,"{""0"": 0, ""1"": 213080, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 49064}"
85924446350920fb124b657160c966d7,6144,1024,1,"{""0"": 0, ""1"": 235156, ""2"": 616, ""3"": 0, ""4"": 0, ""5"": 26372}"
85924446350920fb124b657160c966d7,6656,1024,1,"{""0"": 0, ""1"": 221756, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 40388}"
85924446350920fb124b657160c966d7,7168,1024,1,"{""0"": 0, ""1"": 251652, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 10492}"
85924446350920fb124b657160c966d7,7680,1024,1,"{""0"": 0, ""1"": 235432, ""2"": 968, ""3"": 0, ""4"": 0, ""5"": 25744}"
85924446350920fb124b657160c966d7,8192,1024,1,"{""0"": 0, ""1"": 203596, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 58548}"
85924446350920fb124b657160c966d7,8704,1024,1,"{""0"": 0, ""1"": 251460, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 10684}"
85924446350920fb124b657160c966d7,9216,1024,1,"{""0"": 0, ""1"": 255396, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 6748}"
85924446350920fb124b657160c966d7,9728,1024,1,"{""0"": 0, ""1"": 212944, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 49200}"
85924446350920fb124b657160c966d7,10240,1024,1,"{""0"": 0, ""1"": 207204, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 54940}"
85924446350920fb124b657160c966d7,10752,1024,1,"{""0"": 0, ""1"": 190300, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 71844}"
85924446350920fb124b657160c966d7,11264,1024,1,"{""0"": 0, ""1"": 169764, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 92380}"
85924446350920fb124b657160c966d7,11776,1024,1,"{""0"": 0, ""1"": 199264, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 62880}"
85924446350920fb124b657160c966d7,12288,1024,1,"{""0"": 0, ""1"": 191320, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 70824}"
85924446350920fb124b657160c966d7,12800,1024,1,"{""0"": 0, ""1"": 198936, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 63208}"
85924446350920fb124b657160c966d7,13312,1024,1,"{""0"": 0, ""1"": 245056, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 17088}"
85924446350920fb124b657160c966d7,13824,1024,1,"{""0"": 0, ""1"": 170452, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 91692}"
85924446350920fb124b657160c966d7,14336,1024,5,"{""0"": 0, ""1"": 78584, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 183560}"
85924446350920fb124b657160c966d7,14848,1024,1,"{""0"": 0, ""1"": 195620, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 66524}"
85924446350920fb124b657160c966d7,15360,1024,1,"{""0"": 0, ""1"": 223212, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 38932}"
85924446350920fb124b657160c966d7,15872,1024,1,"{""0"": 0, ""1"": 241616, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 20528}"
85924446350920fb124b657160c966d7,16384,1024,1,"{""0"": 0, ""1"": 218604, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 43540}"
85924446350920fb124b657160c966d7,16896,1024,1,"{""0"": 2224, ""1"": 215952, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 43968}"
85924446350920fb124b657160c966d7,17408,1024,1,"{""0"": 0, ""1"": 225928, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 36216}"
85924446350920fb124b657160c966d7,17920,1024,1,"{""0"": 0, ""1"": 260672, ""2"": 120, ""3"": 0, ""4"": 0, ""5"": 1352}"
85924446350920fb124b657160c966d7,18432,1024,1,"{""0"": 0, ""1"": 216088, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 46056}"
85924446350920fb124b657160c966d7,18944,1024,1,"{""0"": 0, ""1"": 228956, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 33188}"
85924446350920fb124b657160c966d7,19456,1024,1,"{""0"": 0, ""1"": 237396, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 24748}"
85924446350920fb124b657160c966d7,19968,1024,1,"{""0"": 3224, ""1"": 231084, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 27836}"
85924446350920fb124b657160c966d7,20480,1024,1,"{""0"": 49576, ""1"": 206080, ""2"": 6488, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,20992,1024,1,"{""0"": 96528, ""1"": 165032, ""2"": 584, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,21504,1024,0,"{""0"": 147516, ""1"": 114628, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,22016,1024,0,"{""0"": 209308, ""1"": 52836, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,22528,1024,0,"{""0"": 259960, ""1"": 2184, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,0,1536,1,"{""0"": 121072, ""1"": 133864, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 7208}"
85924446350920fb124b657160c966d7,512,1536,1,"{""0"": 0, ""1"": 206028, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 56116}"
85924446350920fb124b657160c966d7,1024,1536,1,"{""0"": 0, ""1"": 203224, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 58920}"
85924446350920fb124b657160c966d7,1536,1536,1,"{""0"": 5760, ""1"": 224160, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 32224}"
85924446350920fb124b657160c966d7,2048,1536,1,"{""0"": 31136, ""1"": 210032, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 20976}"
85924446350920fb124b657160c966d7,2560,1536,1,"{""0"": 69740, ""1"": 143672, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 48732}"
85924446350920fb124b657160c966d7,3072,1536,1,"{""0"": 88392, ""1"": 137096, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 36656}"
85924446350920fb124b657160c966d7,3584,1536,1,"{""0"": 88168, ""1"": 158808, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 15168}"
85924446350920fb124b657160c966d7,4096,1536,0,"{""0"": 110232, ""1"": 100144, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 51768}"
85924446350920fb124b657160c966d7,4608,1536,0,"{""0"": 120216, ""1"": 109796, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 32132}"
85924446350920fb124b657160c966d7,5120,1536,1,"{""0"": 106264, ""1"": 119836, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 36044}"
85924446350920fb124b657160c966d7,5632,1536,1,"{""0"": 85416, ""1"": 171048, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 5680}"
85924446350920fb124b657160c966d7,6144,1536,1,"{""0"": 97712, ""1"": 164432, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,6656,1536,1,"{""0"": 82384, ""1"": 179760, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,7168,1536,1,"{""0"": 60824, ""1"": 201320, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,7680,1536,1,"{""0"": 63100, ""1"": 179992, ""2"": 5144, ""3"": 0, ""4"": 0, ""5"": 13908}"
85924446350920fb124b657160c966d7,8192,1536,1,"{""0"": 62392, ""1"": 184932, ""2"": 4416, ""3"": 0, ""4"": 0, ""5"": 10404}"
85924446350920fb124b657160c966d7,8704,1536,1,"{""0"": 34324, ""1"": 213528, ""2"": 1852, ""3"": 0, ""4"": 0, ""5"": 12440}"
85924446350920fb124b657160c966d7,9216,1536,1,"{""0"": 10296, ""1"": 239544, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 12304}"
85924446350920fb124b657160c966d7,9728,1536,1,"{""0"": 9480, ""1"": 195984, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 56680}"
85924446350920fb124b657160c966d7,10240,1536,1,"{""0"": 3280, ""1"": 196092, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 62772}"
85924446350920fb124b657160c966d7,10752,1536,1,"{""0"": 1376, ""1"": 170676, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 90092}"
85924446350920fb124b657160c966d7,11264,1536,1,"{""0"": 4656, ""1"": 219052, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 38436}"
85924446350920fb124b657160c966d7,11776,1536,1,"{""0"": 8040, ""1"": 242468, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 11636}"
85924446350920fb124b657160c966d7,12288,1536,1,"{""0"": 38064, ""1"": 175004, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 49076}"
85924446350920fb124b657160c966d7,12800,1536,1,"{""0"": 83696, ""1"": 122876, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 55572}"
85924446350920fb124b657160c966d7,13312,1536,1,"{""0"": 73040, ""1"": 155340, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 33764}"
85924446350920fb124b657160c966d7,13824,1536,1,"{""0"": 42164, ""1"": 149904, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 70076}"
85924446350920fb124b657160c966d7,14336,1536,1,"{""0"": 3728, ""1"": 162584, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 95832}"
85924446350920fb124b657160c966d7,14848,1536,5,"{""0"": 0, ""1"": 123560, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 138584}"
85924446350920fb124b657160c966d7,15360,1536,5,"{""0"": 0, ""1"": 127416, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 134728}"
85924446350920fb124b657160c966d7,15872,1536,1,"{""0"": 0, ""1"": 133144, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 129000}"
85924446350920fb124b657160c966d7,16384,1536,5,"{""0"": 0, ""1"": 112548, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 149596}"
85924446350920fb124b657160c966d7,16896,1536,1,"{""0"": 0, ""1"": 132048, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 130096}"
85924446350920fb124b657160c966d7,17408,1536,5,"{""0"": 0, ""1"": 102412, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 159732}"
85924446350920fb124b657160c966d7,17920,1536,1,"{""0"": 0, ""1"": 157236, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 104908}"
85924446350920fb124b657160c966d7,18432,1536,1,"{""0"": 0, ""1"": 228468, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 33676}"
85924446350920fb124b657160c966d7,18944,1536,1,"{""0"": 0, ""1"": 255792, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 6352}"
85924446350920fb124b657160c966d7,19456,1536,1,"{""0"": 0, ""1"": 248564, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 13580}"
85924446350920fb124b657160c966d7,19968,1536,1,"{""0"": 0, ""1"": 244076, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 18068}"
85924446350920fb124b657160c966d7,20480,1536,1,"{""0"": 1260, ""1"": 256528, ""2"": 4232, ""3"": 0, ""4"": 0, ""5"": 124}"
85924446350920fb124b657160c966d7,20992,1536,1,"{""0"": 0, ""1"": 229504, ""2"": 32640, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,21504,1536,1,"{""0"": 448, ""1"": 254372, ""2"": 7324, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,22016,1536,1,"{""0"": 0, ""1"": 257928, ""2"": 4216, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,22528,1536,1,"{""0"": 25760, ""1"": 236384, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,23040,1536,1,"{""0"": 104420, ""1"": 133076, ""2"": 2056, ""3"": 0, ""4"": 0, ""5"": 22592}"
85924446350920fb124b657160c966d7,23552,1536,0,"{""0"": 158680, ""1"": 92144, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 11320}"
85924446350920fb124b657160c966d7,24064,1536,0,"{""0"": 191856, ""1"": 69636, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 652}"
85924446350920fb124b657160c966d7,24576,1536,0,"{""0"": 257624, ""1"": 4520, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,25088,1536,0,"{""0"": 261744, ""1"": 400, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,0,2048,0,"{""0"": 261736, ""1"": 408, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,512,2048,0,"{""0"": 217104, ""1"": 41548, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 3492}"
85924446350920fb124b657160c966d7,1024,2048,0,"{""0"": 217480, ""1"": 43372, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 1292}"
85924446350920fb124b657160c966d7,1536,2048,0,"{""0"": 257208, ""1"": 4936, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,8704,2048,0,"{""0"": 261728, ""1"": 416, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,10240,2048,0,"{""0"": 261208, ""1"": 936, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,10752,2048,0,"{""0"": 259136, ""1"": 3008, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,11264,2048,0,"{""0"": 261808, ""1"": 336, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,14336,2048,0,"{""0"": 256056, ""1"": 6088, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,14848,2048,0,"{""0"": 234400, ""1"": 27712, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 32}"
85924446350920fb124b657160c966d7,15360,2048,0,"{""0"": 170496, ""1"": 68196, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 23452}"
85924446350920fb124b657160c966d7,15872,2048,0,"{""0"": 93984, ""1"": 74464, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 93696}"
85924446350920fb124b657160c966d7,16384,2048,5,"{""0"": 45652, ""1"": 88492, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 128000}"
85924446350920fb124b657160c966d7,16896,2048,1,"{""0"": 66980, ""1"": 112560, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 82604}"
85924446350920fb124b657160c966d7,17408,2048,5,"{""0"": 56844, ""1"": 86156, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 119144}"
85924446350920fb124b657160c966d7,17920,2048,1,"{""0"": 25216, ""1"": 148200, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 88728}"
85924446350920fb124b657160c966d7,18432,2048,1,"{""0"": 2280, ""1"": 242784, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 17080}"
85924446350920fb124b657160c966d7,18944,2048,1,"{""0"": 0, ""1"": 261336, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 808}"
85924446350920fb124b657160c966d7,19456,2048,1,"{""0"": 0, ""1"": 249832, ""2"": 40, ""3"": 0, ""4"": 0, ""5"": 12272}"
85924446350920fb124b657160c966d7,19968,2048,1,"{""0"": 0, ""1"": 244556, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 17588}"
85924446350920fb124b657160c966d7,20480,2048,1,"{""0"": 0, ""1"": 259856, ""2"": 464, ""3"": 0, ""4"": 0, ""5"": 1824}"
85924446350920fb124b657160c966d7,20992,2048,1,"{""0"": 0, ""1"": 262144, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,21504,2048,1,"{""0"": 0, ""1"": 261304, ""2"": 840, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,22016,2048,1,"{""0"": 0, ""1"": 262144, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,22528,2048,1,"{""0"": 0, ""1"": 229920, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 32224}"
85924446350920fb124b657160c966d7,23040,2048,1,"{""0"": 0, ""1"": 183880, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 78264}"
85924446350920fb124b657160c966d7,23552,2048,1,"{""0"": 0, ""1"": 169620, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 92524}"
85924446350920fb124b657160c966d7,24064,2048,1,"{""0"": 3912, ""1"": 229204, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 29028}"
85924446350920fb124b657160c966d7,24576,2048,1,"{""0"": 30584, ""1"": 197536, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 34024}"
85924446350920fb124b657160c966d7,25088,2048,1,"{""0"": 32892, ""1"": 220796, ""2"": 5112, ""3"": 0, ""4"": 0, ""5"": 3344}"
85924446350920fb124b657160c966d7,25600,2048,1,"{""0"": 74540, ""1"": 183092, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 4512}"
85924446350920fb124b657160c966d7,16896,2560,0,"{""0"": 262128, ""1"": 16, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,18432,2560,0,"{""0"": 255416, ""1"": 6728, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,18944,2560,0,"{""0"": 207176, ""1"": 54968, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}"
85924446350920fb124b657160c966d7,19456,2560,0,"{""0"": 143676, ""1"": 110800, ""2"": 7108, ""3"": 0, ""4"": 0, ""5"": 560}"
