image_id,x,y,labeled_frac,n_labeled,n_unannotated,n_benign,n_g3,n_g4,n_g5
0aa144fb4a6597dd19b3e0de25151e11,5120,1024,0.063583,16668,245476,0,16668,0,0
0aa144fb4a6597dd19b3e0de25151e11,5632,1024,0.386475,101312,160832,0,46883,54429,0
0aa144fb4a6597dd19b3e0de25151e11,6144,1024,0.341385,89492,172652,0,35656,53836,0
0aa144fb4a6597dd19b3e0de25151e11,6656,1024,0.437366,114653,147491,0,105690,8963,0
0aa144fb4a6597dd19b3e0de25151e11,7168,1024,0.480927,126072,136072,0,126072,0,0
0aa144fb4a6597dd19b3e0de25151e11,7680,1024,0.493919,129478,132666,0,129478,0,0
0aa144fb4a6597dd19b3e0de25151e11,8192,1024,0.686626,179995,82149,0,179995,0,0
0aa144fb4a6597dd19b3e0de25151e11,8704,1024,0.686256,179898,82246,0,146603,33295,0
0aa144fb4a6597dd19b3e0de25151e11,9216,1024,0.719612,188642,73502,0,0,188642,0
0aa144fb4a6597dd19b3e0de25151e11,9728,1024,0.485909,127378,134766,0,0,127378,0
0aa144fb4a6597dd19b3e0de25151e11,10240,1024,0.30838,80840,181304,0,0,80840,0
0aa144fb4a6597dd19b3e0de25151e11,10752,1024,0.023441,6145,255999,0,0,6145,0
0aa144fb4a6597dd19b3e0de25151e11,4608,1536,0.03278,8593,253551,0,8593,0,0
0aa144fb4a6597dd19b3e0de25151e11,5120,1536,0.035011,9178,252966,0,9178,0,0
0aa144fb4a6597dd19b3e0de25151e11,5632,1536,0.222713,58383,203761,0,50300,8083,0
0aa144fb4a6597dd19b3e0de25151e11,6144,1536,0.332344,87122,175022,0,87122,0,0
0aa144fb4a6597dd19b3e0de25151e11,6656,1536,0.158455,41538,220606,0,41538,0,0
0aa144fb4a6597dd19b3e0de25151e11,7168,1536,0.629383,164989,97155,0,164989,0,0
0aa144fb4a6597dd19b3e0de25151e11,7680,1536,0.896076,234901,27243,0,234901,0,0
0aa144fb4a6597dd19b3e0de25151e11,8192,1536,0.895786,234825,27319,0,234825,0,0
0aa144fb4a6597dd19b3e0de25151e11,8704,1536,0.831631,218007,44137,0,117457,100550,0
0aa144fb4a6597dd19b3e0de25151e11,9216,1536,0.947609,248410,13734,0,0,248410,0
0aa144fb4a6597dd19b3e0de25151e11,9728,1536,0.983688,257868,4276,0,0,257868,0
0aa144fb4a6597dd19b3e0de25151e11,10240,1536,1.0,262144,0,0,0,262144,0
0aa144fb4a6597dd19b3e0de25151e11,10752,1536,0.858974,225175,36969,0,0,225175,0
0aa144fb4a6597dd19b3e0de25151e11,11264,1536,0.519581,136205,125939,0,0,136205,0
0aa144fb4a6597dd19b3e0de25151e11,11776,1536,0.102859,26964,235180,1567,0,25397,0
0aa144fb4a6597dd19b3e0de25151e11,12288,1536,0.020168,5287,256857,5287,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,7680,2048,0.03191,8365,253779,0,8365,0,0
0aa144fb4a6597dd19b3e0de25151e11,8192,2048,0.329174,86291,175853,0,86291,0,0
0aa144fb4a6597dd19b3e0de25151e11,8704,2048,0.451416,118336,143808,0,45709,72627,0
0aa144fb4a6597dd19b3e0de25151e11,9216,2048,0.8265,216662,45482,0,0,216662,0
0aa144fb4a6597dd19b3e0de25151e11,9728,2048,0.957569,251021,11123,0,0,251021,0
0aa144fb4a6597dd19b3e0de25151e11,10240,2048,1.0,262144,0,0,0,262144,0
0aa144fb4a6597dd19b3e0de25151e11,10752,2048,0.981628,257328,4816,0,0,257328,0
0aa144fb4a6597dd19b3e0de25151e11,11264,2048,0.993885,260541,1603,0,0,260541,0
0aa144fb4a6597dd19b3e0de25151e11,11776,2048,0.720066,188761,73383,2998,0,185763,0
0aa144fb4a6597dd19b3e0de25151e11,12288,2048,0.57476,150670,111474,22990,0,127680,0
0aa144fb4a6597dd19b3e0de25151e11,12800,2048,0.091503,23987,238157,22535,0,1452,0
0aa144fb4a6597dd19b3e0de25151e11,13312,2048,0.029686,7782,254362,7782,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,14848,2048,0.018867,4946,257198,4946,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,15360,2048,0.031906,8364,253780,8364,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,15872,2048,0.039623,10387,251757,10387,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,10240,2560,0.070618,18512,243632,0,0,18512,0
0aa144fb4a6597dd19b3e0de25151e11,10752,2560,0.234676,61519,200625,0,0,61519,0
0aa144fb4a6597dd19b3e0de25151e11,11264,2560,0.68309,179068,83076,0,0,179068,0
0aa144fb4a6597dd19b3e0de25151e11,11776,2560,0.545856,143093,119051,11565,0,131528,0
0aa144fb4a6597dd19b3e0de25151e11,12288,2560,0.571091,149708,112436,30805,0,118903,0
0aa144fb4a6597dd19b3e0de25151e11,12800,2560,0.310364,81360,180784,3234,0,78126,0
0aa144fb4a6597dd19b3e0de25151e11,13312,2560,0.199944,52414,209730,17319,0,35095,0
0aa144fb4a6597dd19b3e0de25151e11,13824,2560,0.083523,21895,240249,21895,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,14336,2560,0.304981,79949,182195,79949,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,14848,2560,0.372242,97581,164563,97581,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,15360,2560,0.267799,70202,191942,70202,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,15872,2560,0.371227,97315,164829,97315,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,16384,2560,0.127361,33387,228757,33387,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,16896,2560,0.181931,47692,214452,43150,4542,0,0
0aa144fb4a6597dd19b3e0de25151e11,17408,2560,0.175709,46061,216083,46061,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,17920,2560,0.022308,5848,256296,5848,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,7680,3072,0.044201,11587,250557,0,0,11587,0
0aa144fb4a6597dd19b3e0de25151e11,8192,3072,0.410828,107696,154448,0,0,107696,0
0aa144fb4a6597dd19b3e0de25151e11,11264,3072,0.060303,15808,246336,0,0,15808,0
0aa144fb4a6597dd19b3e0de25151e11,11776,3072,0.012714,3333,258811,0,0,3333,0
0aa144fb4a6597dd19b3e0de25151e11,12288,3072,0.125381,32868,229276,0,0,32868,0
0aa144fb4a6597dd19b3e0de25151e11,12800,3072,0.120689,31638,230506,0,0,31638,0
0aa144fb4a6597dd19b3e0de25151e11,13312,3072,0.094612,24802,237342,0,0,24802,0
0aa144fb4a6597dd19b3e0de25151e11,13824,3072,0.246536,64628,197516,64628,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,14336,3072,0.255898,67082,195062,67082,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,15360,3072,0.28194,73909,188235,73909,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,15872,3072,0.346081,90723,171421,90723,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,16384,3072,0.46492,121876,140268,121876,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,16896,3072,0.403149,105683,156461,105683,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,17408,3072,0.337013,88346,173798,88346,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,17920,3072,0.077797,20394,241750,20394,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,7680,3584,0.391735,102691,159453,0,0,102691,0
0aa144fb4a6597dd19b3e0de25151e11,8192,3584,0.215046,56373,205771,0,0,56373,0
0aa144fb4a6597dd19b3e0de25151e11,15872,3584,0.143631,37652,224492,37652,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,16384,3584,0.240944,63162,198982,63162,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,16896,3584,0.140358,36794,225350,36794,0,0,0
0aa144fb4a6597dd19b3e0de25151e11,7680,4096,0.109158,28615,233529,0,0,28615,0
0aa144fb4a6597dd19b3e0de25151e11,8192,4096,0.011406,2990,259154,0,0,2990,0
0aa144fb4a6597dd19b3e0de25151e11,9216,4608,0.193962,50846,211298,0,0,50846,0
0aa144fb4a6597dd19b3e0de25151e11,9728,4608,0.317429,83212,178932,0,0,83212,0
0aa144fb4a6597dd19b3e0de25151e11,10240,4608,0.18576,48696,213448,0,0,48696,0
0aa144fb4a6597dd19b3e0de25151e11,8704,5120,0.249077,65294,196850,0,0,65294,0
0aa144fb4a6597dd19b3e0de25151e11,9216,5120,0.905811,237453,24691,0,0,237453,0
0aa144fb4a6597dd19b3e0de25151e11,9728,5120,0.88205,231224,30920,0,0,231224,0
0aa144fb4a6597dd19b3e0de25151e11,10240,5120,0.302414,79276,182868,0,0,79276,0
0aa144fb4a6597dd19b3e0de25151e11,8192,5632,0.025208,6608,255536,0,0,6608,0
0aa144fb4a6597dd19b3e0de25151e11,8704,5632,0.637657,167158,94986,0,0,167158,0
0aa144fb4a6597dd19b3e0de25151e11,9216,5632,0.967415,253602,8542,0,0,253602,0
0aa144fb4a6597dd19b3e0de25151e11,9728,5632,0.958763,251334,10810,0,0,251334,0
0aa144fb4a6597dd19b3e0de25151e11,10240,5632,0.767361,201159,60985,0,0,201159,0
0aa144fb4a6597dd19b3e0de25151e11,8192,6144,0.055264,14487,247657,0,0,14487,0
0aa144fb4a6597dd19b3e0de25151e11,8704,6144,0.543674,142521,119623,0,0,142521,0
0aa144fb4a6597dd19b3e0de25151e11,9216,6144,0.424702,111333,150811,0,0,111333,0
0aa144fb4a6597dd19b3e0de25151e11,9728,6144,0.284981,74706,187438,0,0,74706,0
0aa144fb4a6597dd19b3e0de25151e11,10240,6144,0.086475,22669,239475,0,0,22669,0
0b73719f81c77051bb4b0ece8647a48e,20480,1024,0.024364,6387,255757,0,0,5391,996
0b73719f81c77051bb4b0ece8647a48e,20992,1024,0.031891,8360,253784,0,0,8360,0
0b73719f81c77051bb4b0ece8647a48e,21504,1024,0.216167,56667,205477,0,6667,29960,20040
0b73719f81c77051bb4b0ece8647a48e,18944,1536,0.067825,17780,244364,0,0,0,17780
0b73719f81c77051bb4b0ece8647a48e,19456,1536,0.156914,41134,221010,0,0,9864,31270
0b73719f81c77051bb4b0ece8647a48e,19968,1536,0.072121,18906,243238,0,0,1180,17726
0b73719f81c77051bb4b0ece8647a48e,20480,1536,0.285912,74950,187194,0,0,20020,54930
0b73719f81c77051bb4b0ece8647a48e,20992,1536,0.167053,43792,218352,0,7148,5842,30802
0b73719f81c77051bb4b0ece8647a48e,21504,1536,0.124664,32680,229464,0,0,8371,24309
0b73719f81c77051bb4b0ece8647a48e,14848,2048,0.036995,9698,252446,0,7581,2052,65
0b73719f81c77051bb4b0ece8647a48e,15360,2048,0.130703,34263,227881,0,14842,0,19421
0b73719f81c77051bb4b0ece8647a48e,15872,2048,0.108723,28501,233643,0,18563,0,9938
0b73719f81c77051bb4b0ece8647a48e,16384,2048,0.125084,32790,229354,0,23497,9293,0
0b73719f81c77051bb4b0ece8647a48e,16896,2048,0.087112,22836,239308,0,22836,0,0
0b73719f81c77051bb4b0ece8647a48e,17408,2048,0.040535,10626,251518,0,0,2648,7978
0b73719f81c77051bb4b0ece8647a48e,17920,2048,0.124699,32689,229455,0,0,17834,14855
0b73719f81c77051bb4b0ece8647a48e,18432,2048,0.227825,59723,202421,0,0,13677,46046
0b73719f81c77051bb4b0ece8647a48e,18944,2048,0.154823,40586,221558,0,0,3983,36603
0b73719f81c77051bb4b0ece8647a48e,19456,2048,0.186646,48928,213216,0,0,18583,30345
0b73719f81c77051bb4b0ece8647a48e,19968,2048,0.236263,61935,200209,0,0,0,61935
0b73719f81c77051bb4b0ece8647a48e,20480,2048,0.063839,16735,245409,0,0,0,16735
0b73719f81c77051bb4b0ece8647a48e,20992,2048,0.131168,34385,227759,0,3315,14255,16815
0b73719f81c77051bb4b0ece8647a48e,21504,2048,0.114254,29951,232193,0,3416,26535,0
0b73719f81c77051bb4b0ece8647a48e,22016,2048,0.040638,10653,251491,0,0,7525,3128
0b73719f81c77051bb4b0ece8647a48e,10240,2560,0.139935,36683,225461,0,8830,27853,0
0b73719f81c77051bb4b0ece8647a48e,10752,2560,0.244019,63968,198176,0,26001,37967,0
0b73719f81c77051bb4b0ece8647a48e,11264,2560,0.337708,88528,173616,0,0,88528,0
0b73719f81c77051bb4b0ece8647a48e,11776,2560,0.132748,34799,227345,0,10938,23861,0
0b73719f81c77051bb4b0ece8647a48e,12288,2560,0.086971,22799,239345,0,4247,14828,3724
0b73719f81c77051bb4b0ece8647a48e,12800,2560,0.033489,8779,253365,0,0,6934,1845
0b73719f81c77051bb4b0ece8647a48e,13312,2560,0.136383,35752,226392,0,0,22343,13409
0b73719f81c77051bb4b0ece8647a48e,13824,2560,0.248009,65014,197130,0,24362,14174,26478
0b73719f81c77051bb4b0ece8647a48e,14336,2560,0.088276,23141,239003,0,0,9997,13144
0b73719f81c77051bb4b0ece8647a48e,14848,2560,0.2201,57698,204446,0,1878,9693,46127
0b73719f81c77051bb4b0ece8647a48e,15360,2560,0.473232,124055,138089,0,96712,2195,25148
0b73719f81c77051bb4b0ece8647a48e,15872,2560,0.397045,104083,158061,0,89128,9781,5174
0b73719f81c77051bb4b0ece8647a48e,16384,2560,0.302143,79205,182939,0,35753,15345,28107
0b73719f81c77051bb4b0ece8647a48e,16896,2560,0.166367,43612,218532,0,10773,7285,25554
0b73719f81c77051bb4b0ece8647a48e,17408,2560,0.260967,68411,193733,0,33197,120,35094
0b73719f81c77051bb4b0ece8647a48e,17920,2560,0.233532,61219,200925,0,0,0,61219
0b73719f81c77051bb4b0ece8647a48e,18432,2560,0.040184,10534,251610,0,0,5283,5251
0b73719f81c77051bb4b0ece8647a48e,18944,2560,0.09219,24167,237977,0,0,0,24167
0b73719f81c77051bb4b0ece8647a48e,19456,2560,0.146774,38476,223668,0,0,4451,34025
0b73719f81c77051bb4b0ece8647a48e,19968,2560,0.317917,83340,178804,0,0,0,83340
0b73719f81c77051bb4b0ece8647a48e,20480,2560,0.175468,45998,216146,0,0,7928,38070
0b73719f81c77051bb4b0ece8647a48e,20992,2560,0.086052,22558,239586,0,0,14044,8514
0b73719f81c77051bb4b0ece8647a48e,21504,2560,0.057678,15120,247024,0,5273,9847,0
0b73719f81c77051bb4b0ece8647a48e,8704,3072,0.062489,16381,245763,0,0,16381,0
0b73719f81c77051bb4b0ece8647a48e,9216,3072,0.158031,41427,220717,0,13138,22392,5897
0b73719f81c77051bb4b0ece8647a48e,9728,3072,0.360168,94416,167728,4582,34649,55185,0
0b73719f81c77051bb4b0ece8647a48e,10240,3072,0.861481,225832,36312,0,56942,168890,0
0b73719f81c77051bb4b0ece8647a48e,10752,3072,0.781593,204890,57254,0,84177,120713,0
0b73719f81c77051bb4b0ece8647a48e,11264,3072,0.956841,250830,11314,0,30164,220666,0
0b73719f81c77051bb4b0ece8647a48e,11776,3072,0.836292,219229,42915,0,41639,177001,589
0b73719f81c77051bb4b0ece8647a48e,12288,3072,0.565308,148192,113952,0,71642,73090,3460
0b73719f81c77051bb4b0ece8647a48e,12800,3072,0.299026,78388,183756,0,44414,0,33974
0b73719f81c77051bb4b0ece8647a48e,13312,3072,0.01487,3898,258246,0,0,2228,1670
0b73719f81c77051bb4b0ece8647a48e,13824,3072,0.023849,6252,255892,0,0,2202,4050
0b73719f81c77051bb4b0ece8647a48e,14336,3072,0.116119,30440,231704,0,0,23579,6861
0b73719f81c77051bb4b0ece8647a48e,15360,3072,0.325386,85298,176846,0,34946,43710,6642
0b73719f81c77051bb4b0ece8647a48e,15872,3072,0.536339,140598,121546,0,105116,35482,0
0b73719f81c77051bb4b0ece8647a48e,16384,3072,0.41177,107943,154201,0,97776,6717,3450
0b73719f81c77051bb4b0ece8647a48e,16896,3072,0.411854,107965,154179,0,97796,8647,1522
0b73719f81c77051bb4b0ece8647a48e,17408,3072,0.181026,47455,214689,0,36893,0,10562
0b73719f81c77051bb4b0ece8647a48e,17920,3072,0.202,52953,209191,0,0,0,52953
0b73719f81c77051bb4b0ece8647a48e,18432,3072,0.156399,40999,221145,0,0,0,40999
0b73719f81c77051bb4b0ece8647a48e,18944,3072,0.013561,3555,258589,0,0,0,3555
0b73719f81c77051bb4b0ece8647a48e,19968,3072,0.03614,9474,252670,0,0,0,9474
0b73719f81c77051bb4b0ece8647a48e,20480,3072,0.029472,7726,254418,0,0,0,7726
0b73719f81c77051bb4b0ece8647a48e,8704,3584,0.034489,9041,253103,0,0,8121,920
0b73719f81c77051bb4b0ece8647a48e,9216,3584,0.395844,103768,158376,47239,18679,32202,5648
0b73719f81c77051bb4b0ece8647a48e,9728,3584,0.578281,151593,110551,76637,41245,33711,0
0b73719f81c77051bb4b0ece8647a48e,10240,3584,0.676964,177462,84682,12105,112546,52811,0
0b73719f81c77051bb4b0ece8647a48e,10752,3584,0.787945,206555,55589,0,145042,58189,3324
0b73719f81c77051bb4b0ece8647a48e,11264,3584,0.470169,123252,138892,0,102339,20913,0
0b73719f81c77051bb4b0ece8647a48e,11776,3584,0.388355,101805,160339,0,64403,37334,68
0b73719f81c77051bb4b0ece8647a48e,12288,3584,0.264111,69235,192909,0,37275,17907,14053
0b73719f81c77051bb4b0ece8647a48e,12800,3584,0.018394,4822,257322,0,0,4822,0
0b73719f81c77051bb4b0ece8647a48e,15872,3584,0.027317,7161,254983,0,0,7161,0
0b73719f81c77051bb4b0ece8647a48e,16896,3584,0.150414,39430,222714,0,39430,0,0
0b73719f81c77051bb4b0ece8647a48e,512,4096,0.060757,15927,246217,0,0,0,15927
0b73719f81c77051bb4b0ece8647a48e,1024,4096,0.056072,14699,247445,0,0,8251,6448
0b73719f81c77051bb4b0ece8647a48e,5120,4096,0.233315,61162,200982,61162,0,0,0
0b73719f81c77051bb4b0ece8647a48e,8704,4096,0.069592,18243,243901,0,0,12902,5341
0b73719f81c77051bb4b0ece8647a48e,9216,4096,0.199642,52335,209809,5043,1223,46069,0
0b73719f81c77051bb4b0ece8647a48e,9728,4096,0.370728,97184,164960,9547,47202,36064,4371
0b73719f81c77051bb4b0ece8647a48e,10240,4096,0.588657,154313,107831,1404,134635,18274,0
0b73719f81c77051bb4b0ece8647a48e,10752,4096,0.490009,128453,133691,0,128453,0,0
0b73719f81c77051bb4b0ece8647a48e,11264,4096,0.157475,41281,220863,0,36880,4401,0
0b73719f81c77051bb4b0ece8647a48e,11776,4096,0.028404,7446,254698,0,7446,0,0
0b73719f81c77051bb4b0ece8647a48e,512,4608,0.100002,26215,235929,0,0,0,26215
0b73719f81c77051bb4b0ece8647a48e,1024,4608,0.116203,30462,231682,0,0,10466,19996
0b73719f81c77051bb4b0ece8647a48e,5120,4608,0.036999,9699,252445,9699,0,0,0
0b73719f81c77051bb4b0ece8647a48e,9216,4608,0.042141,11047,251097,0,0,11047,0
0b73719f81c77051bb4b0ece8647a48e,9728,4608,0.029209,7657,254487,0,0,37,7620
0ba540dcef7c6a994c4e0634cbff4af2,0,512,0.049702,13029,249115,13029,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,512,512,0.07391,19375,242769,19065,0,310,0
0ba540dcef7c6a994c4e0634cbff4af2,1024,512,0.048717,12771,249373,0,0,12771,0
0ba540dcef7c6a994c4e0634cbff4af2,0,1024,0.044144,11572,250572,11572,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,512,1024,0.26725,70058,192086,70058,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,1024,1024,0.057861,15168,246976,15168,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,512,1536,0.075428,19773,242371,19773,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,1024,1536,0.052387,13733,248411,13733,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,512,2048,0.031403,8232,253912,8232,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,1024,2048,0.119808,31407,230737,31407,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,512,2560,0.151428,39696,222448,29759,0,9937,0
0ba540dcef7c6a994c4e0634cbff4af2,1024,2560,0.016205,4248,257896,0,0,4248,0
0ba540dcef7c6a994c4e0634cbff4af2,1536,2560,0.081081,21255,240889,21255,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,512,3072,0.026718,7004,255140,7004,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,1024,3072,0.291698,76467,185677,67515,0,5577,3375
0ba540dcef7c6a994c4e0634cbff4af2,1536,3072,0.117416,30780,231364,30780,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,1024,3584,0.010471,2745,259399,2745,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,1536,3584,0.074493,19528,242616,19528,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,1024,4096,0.088196,23120,239024,0,12873,10247,0
0ba540dcef7c6a994c4e0634cbff4af2,1536,4096,0.31765,83270,178874,5828,1925,75517,0
0ba540dcef7c6a994c4e0634cbff4af2,2048,4096,0.039459,10344,251800,0,0,10344,0
0ba540dcef7c6a994c4e0634cbff4af2,1024,4608,0.305649,80124,182020,0,49836,26888,3400
0ba540dcef7c6a994c4e0634cbff4af2,1536,4608,0.52607,137906,124238,0,124803,9491,3612
0ba540dcef7c6a994c4e0634cbff4af2,2048,4608,0.072987,19133,243011,0,0,19133,0
0ba540dcef7c6a994c4e0634cbff4af2,1024,5120,0.263039,68954,193190,0,68954,0,0
0ba540dcef7c6a994c4e0634cbff4af2,1536,5120,0.441792,115813,146331,0,115813,0,0
0ba540dcef7c6a994c4e0634cbff4af2,2048,5120,0.248966,65265,196879,0,65265,0,0
0ba540dcef7c6a994c4e0634cbff4af2,1024,5632,0.030968,8118,254026,0,4172,3946,0
0ba540dcef7c6a994c4e0634cbff4af2,1536,5632,0.212078,55595,206549,0,46072,9523,0
0ba540dcef7c6a994c4e0634cbff4af2,2048,5632,0.359684,94289,167855,61552,20491,12246,0
0ba540dcef7c6a994c4e0634cbff4af2,2560,5632,0.132423,34714,227430,34714,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,1536,6144,0.234802,61552,200592,61552,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,2048,6144,0.2267,59428,202716,41943,0,17485,0
0ba540dcef7c6a994c4e0634cbff4af2,2560,6144,0.0424,11115,251029,11115,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,1536,6656,0.369686,96911,165233,16369,38463,42079,0
0ba540dcef7c6a994c4e0634cbff4af2,2048,6656,0.295444,77449,184695,0,55336,22113,0
0ba540dcef7c6a994c4e0634cbff4af2,2560,6656,0.157654,41328,220816,0,7398,33930,0
0ba540dcef7c6a994c4e0634cbff4af2,1536,7168,0.502647,131766,130378,0,126980,4786,0
0ba540dcef7c6a994c4e0634cbff4af2,2048,7168,0.359848,94332,167812,0,93593,739,0
0ba540dcef7c6a994c4e0634cbff4af2,2560,7168,0.157104,41184,220960,0,36249,4935,0
0ba540dcef7c6a994c4e0634cbff4af2,1536,7680,0.180115,47216,214928,0,47216,0,0
0ba540dcef7c6a994c4e0634cbff4af2,2048,7680,0.314602,82471,179673,0,82471,0,0
0ba540dcef7c6a994c4e0634cbff4af2,2560,7680,0.661079,173298,88846,0,173298,0,0
0ba540dcef7c6a994c4e0634cbff4af2,1536,8192,0.11438,29984,232160,14209,15775,0,0
0ba540dcef7c6a994c4e0634cbff4af2,2048,8192,0.248966,65265,196879,30654,34611,0,0
0ba540dcef7c6a994c4e0634cbff4af2,2560,8192,0.560551,146945,115199,5827,122441,16065,2612
0ba540dcef7c6a994c4e0634cbff4af2,3072,8192,0.028164,7383,254761,0,7383,0,0
0ba540dcef7c6a994c4e0634cbff4af2,2048,8704,0.186253,48825,213319,25351,0,23474,0
0ba540dcef7c6a994c4e0634cbff4af2,2560,8704,0.317356,83193,178951,69411,1604,12178,0
0ba540dcef7c6a994c4e0634cbff4af2,2048,9216,0.078926,20690,241454,20690,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,2560,9216,0.306469,80339,181805,19115,39720,21504,0
0ba540dcef7c6a994c4e0634cbff4af2,3072,9216,0.106396,27891,234253,3874,22568,1449,0
0ba540dcef7c6a994c4e0634cbff4af2,2048,9728,0.100983,26472,235672,0,0,26472,0
0ba540dcef7c6a994c4e0634cbff4af2,2560,9728,0.267281,70066,192078,39974,28927,1165,0
0ba540dcef7c6a994c4e0634cbff4af2,3072,9728,0.012329,3232,258912,605,1391,1236,0
0ba540dcef7c6a994c4e0634cbff4af2,2048,10240,0.108215,28368,233776,19512,7198,1658,0
0ba540dcef7c6a994c4e0634cbff4af2,2560,10240,0.507935,133152,128992,124496,5317,3339,0
0ba540dcef7c6a994c4e0634cbff4af2,3072,10240,0.332756,87230,174914,56110,0,31120,0
0ba540dcef7c6a994c4e0634cbff4af2,2048,10752,0.106136,27823,234321,0,0,27823,0
0ba540dcef7c6a994c4e0634cbff4af2,2560,10752,0.362869,95124,167020,0,59678,35446,0
0ba540dcef7c6a994c4e0634cbff4af2,3072,10752,0.268131,70289,191855,0,28223,42066,0
0ba540dcef7c6a994c4e0634cbff4af2,2560,11264,0.258053,67647,194497,27398,40249,0,0
0ba540dcef7c6a994c4e0634cbff4af2,3072,11264,0.131813,34554,227590,32125,2429,0,0
0ba540dcef7c6a994c4e0634cbff4af2,2560,11776,0.072384,18975,243169,18975,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,3072,11776,0.353806,92748,169396,92748,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,3584,11776,0.051495,13499,248645,13499,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,2560,12288,0.213051,55850,206294,55850,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,3072,12288,0.10849,28440,233704,28440,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,3584,12288,0.024895,6526,255618,0,6526,0,0
0ba540dcef7c6a994c4e0634cbff4af2,4096,12288,0.02544,6669,255475,0,6669,0,0
0ba540dcef7c6a994c4e0634cbff4af2,2560,12800,0.212727,55765,206379,55765,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,3584,12800,0.217518,57021,205123,4349,34289,18383,0
0ba540dcef7c6a994c4e0634cbff4af2,4096,12800,0.152721,40035,222109,38117,1918,0,0
0ba540dcef7c6a994c4e0634cbff4af2,2560,13312,0.080627,21136,241008,21136,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,3072,13312,0.31292,82030,180114,82030,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,3584,13312,0.527554,138295,123849,130766,7529,0,0
0ba540dcef7c6a994c4e0634cbff4af2,4096,13312,0.24334,63790,198354,63790,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,2560,13824,0.09528,24977,237167,24977,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,3072,13824,0.425728,111602,150542,111602,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,3584,13824,0.443581,116282,145862,116282,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,4096,13824,0.062607,16412,245732,16412,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,2560,14336,0.028702,7524,254620,7524,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,3072,14336,0.383156,100442,161702,100442,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,3584,14336,0.445652,116825,145319,116825,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,4096,14336,0.14225,37290,224854,37290,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,3072,14848,0.397621,104234,157910,104234,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,3584,14848,0.417179,109361,152783,109361,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,4096,14848,0.198498,52035,210109,52035,0,0,0
0ba540dcef7c6a994c4e0634cbff4af2,3072,15360,0.475819,124733,137411,124733,0,0,0
