slide_id,hsv_flagged,pen_mark_fraction,pen_colors,pen_area_px,pen_pct_of_tissue,flagged
81d80ab1d978f1669977d2185e798d56,False,0.0,,0,0.0,False
81d946312f17a79100cf3471da48ac9b,False,0.0,,0,0.0,False
823097b40e8a02f6e06021b87322fc58,False,0.0,,0,0.0,False
824dfb4e8eb256cde52493d8667bfe10,False,0.0,,0,0.0,False
825c6002ff3ab0e041ebd7025ba41b4f,False,1.374e-05,,0,0.0,False
8271c1f76156a5ba7e5f4f84155dffff,False,0.0,,0,0.0,False
82896ceb267497b41fe1d8271ecf0a6e,True,0.00136523,black,0,0.0,False
828b6eff01c7a265a2f6812b89744860,False,9.09e-06,,0,0.0,False
8299e52f9a53b39407d0950456562add,False,0.0,,0,0.0,False
82b8e31cf5bd59934af005c609d05e64,True,0.00030063,blue,886,10.213256,True
82c289e2fb53713789599f77cf368bc6,False,3.869e-05,,0,0.0,False
82dae0379e4a414709c98eb12dd5e711,False,0.0,,0,0.0,False
82f3e320faea249555b7b85c7cb4d071,False,0.0,,0,0.0,False
82fbcd590d5506b7ce1122ee7159449d,True,0.00140433,black,48,0.914634,True
8302a3549f2fd5a7bf56ee2b26706bc1,True,0.0034256,black,1,0.00786,False
83300a2310d4bcca4194a54e5c276af0,False,0.0,,0,0.0,False
8334f4fbcf2dc31f0142d5b66ec36400,False,0.0,,0,0.0,False
833808e99964a029c6d6fc2bc156fad2,True,0.00267344,black,2,0.024471,False
83388ee25283c6bdc0cd5ed50b5fb50d,False,0.0,,0,0.0,False
835061458363b1b59aeb19f3a5d3e879,True,0.0007143,black,0,0.0,False
835c2db7726b399c38e5e53f1c326ab6,False,0.0,,16,0.16546,True
8364aaf55439cd2b1207b7bfa35d79a2,False,0.0,,0,0.0,False
83661e7cf8613383d40115b08568fef6,True,0.00012306,green,0,0.0,False
836a1e6bea9fcd4f2c65d958fc2a7935,False,0.0,,0,0.0,False
839955471941b6d2dffa2c4768fc3166,False,0.0,,550,6.006334,True
83b8997aa1ebef2e386f3daf89226538,False,2.6e-07,,0,0.0,False
83c1a647fece3c47e101b9e53b1fff0a,False,5e-07,,0,0.0,False
83cc96d7745a5a6d2e27c4dcdc9431f8,False,9.1e-07,,1,0.016404,False
83d0de668184afcde783b9922ec962b1,False,0.0,,0,0.0,False
83f94c8caeae1de1d931051fd1dec5c6,False,0.0,,389,3.876046,True
83ff615957c966e2f9defbc4339196a3,False,3.88e-06,,13,0.114366,True
8410fae68bb5de5c8c1b080810903bed,False,0.0,,0,0.0,False
84110cd444dd25fd974e0cdcd1df8065,False,0.00019801,,9,0.090817,False
84135442a04a1324138d1df78ed185d3,False,1.628e-05,,0,0.0,False
8423df90dddd142668c18b6ab5ff7f17,False,0.0,,0,0.0,False
842f019a8604e0323ab1a9fe53814f54,True,0.00014668,green,0,0.0,False
8434a27f3a5aa65aac6fd2728c31297e,False,6.2e-07,,0,0.0,False
84405e9c0ebeae71e44866948dbb6e92,False,0.0,,0,0.0,False
846ffdd927cf1a58e0c5a2507e83d85f,False,9.5e-07,,2,0.023756,False
847db624a7a975df11caca3c97743359,False,0.0,,1,0.015288,False
848811eccf00a2b215360b0a94e581f5,False,0.0,,0,0.0,False
8488c41966af627575818380e131ffa4,False,0.0,,23,0.122243,True
848d1942cc5b7feb97cc03d3ad08d6f9,False,1.43e-06,,0,0.0,False
8495f8040d55ab4ac000fd91a137b0e1,True,0.00271797,black,1,0.008766,False
84a64d55903e7dfbad5e59693be25669,True,0.00060589,black,1,0.010539,False
84ac33bcd6d2f5efd71db64edf8dcd8b,True,0.00104975,black,1,0.008522,False
84ae5b7bd213e53668fa2eeba29ac60d,False,0.0,,0,0.0,False
84b1bdc06545ca9128c924dbc0b87715,False,0.0,,0,0.0,False
84bc390199b8e7466a020ca6abe11852,False,7.699e-05,,0,0.0,False
84c489d89dcbf2ceeba8a30147b9e79b,False,0.0,,0,0.0,False
84d0f286cb639e7ceb3b185c62776100,False,0.0,,0,0.0,False
84ddef23ac361e8977e4673ac116b6dd,False,1.931e-05,,1,0.010247,False
84def2e319d3289cb0bda6a3d252ec55,False,3.107e-05,,47,0.426923,True
84ea71bf97d02addf393ea467a336996,False,0.00023879,,0,0.0,False
84f098dc3c4bbd751d9f5e66098bbeca,False,9.008e-05,,0,0.0,False
84f400518ff3cba2786849ea4dc3bbfb,False,0.00033038,,1,0.015302,False
85023ba8cc7feea2e418d107c5bb8e92,False,5.932e-05,,0,0.0,False
850b9fffc6972f75431db42dd07845a9,True,0.00023637,green,0,0.0,False
8520e95c49091fe5676146fcedfb3793,False,0.0,,33,0.377747,True
853e2ccb308b7e1119a563ca6e12a7ef,False,0.0,,0,0.0,False
8546b73cb1496ba85aed909ee151290b,False,0.0,,0,0.0,False
85476f0cdde5f4f30e47541d5ba44586,False,0.0,,0,0.0,False
85498a9955849a6c8292b35b66628cae,True,0.00157664,blue,0,0.0,False
855256cd7062aaf319512b1648249481,False,0.0,,47,0.478177,True
85537a74e1872569f03e0fed5e8fb9eb,False,0.0,,0,0.0,False
85625c85e373a173e14ef00da2e5218d,False,0.0,,0,0.0,False
85696dd6d6be278037fdca733e136f2a,False,0.0,,1,0.043215,False
8582b59b41635fa38401d1bddad66707,False,2.7e-06,,1,0.032248,False
85874a84d6fd4b14d5d9816650a6a17f,False,0.00021634,,0,0.0,False
858f5e5afdc19cfe16e0f8be97a28cd5,False,0.0,,0,0.0,False
8596a2f7e68a0e11a5653fb2457db08f,False,1.3e-06,,0,0.0,False
85b2c32f16826bea58d82dfd39b6d3e2,False,0.0,,0,0.0,False
85b31dab1e9985ed09bc99e6797348e0,False,0.0,,0,0.0,False
85b43e64b68fce39237fcfaf32d5a7d7,False,9.222e-05,,4,0.060634,False
85b7018a9e5287342a1392fb02ce24a1,False,1.82e-06,,117,0.964471,True
85b7b5e97f0556d09761a365234f1ac5,False,3.2e-07,,0,0.0,False
85e36b2e92010c5d08a31ade8df8089c,True,0.00259721,blue,1034,10.877341,True
85ec340020fb63c782e84901880e8684,False,0.0,,0,0.0,False
85fb392d25b2a8c56e054b2e3cf4b0ad,False,0.0,,0,0.0,False
8605810b8ba16fa6e2854dedad10d573,True,0.00053924,black,0,0.0,False
8634ef0b80d1353887839c0a4a36e074,False,1.17e-06,,0,0.0,False
864442925e04b7c4018f5c6eeb021212,False,0.0,,0,0.0,False
8647686bb5a90fd797ab8ca2b9e40e1c,False,0.0,,90,1.212938,True
8654f1e5bde97ee6dbb0c890aa9f10b3,False,5.43e-06,,208,6.937959,True
865f64d013137396b5cfc7bb3888a56e,False,0.0,,0,0.0,False
86756422e5a91331c0fc069fd3f8bc8a,False,8.183e-05,,569,12.577365,True
8679a305ae1cb7b2ed35c30529650e47,False,0.0,,0,0.0,False
867b4fa9b0b2cc3aa0bafe948d72804a,False,0.0,,1235,15.788801,True
867bf41f609802d686b544b1f8afdcc2,False,2.69e-06,,0,0.0,False
867e8aabc9463fb736371750b3082132,True,0.00048387,blue,0,0.0,False
8690e050e07c2c2aa86f442125b3424f,True,0.00491659,black,0,0.0,False
8692eb523165283411d0ceef96c42592,False,0.0,,6,0.060643,False
86983b5439f4a111cf6173c634302531,False,2.28e-06,,0,0.0,False
86a2e973602ec382660c072fa42ca670,False,0.0,,0,0.0,False
86ac44c7c69cbaec3cb234023c436341,True,0.00244861,black,0,0.0,False
86c1e0a1ff57b2fcf24955c8ec925f1c,False,7.17e-06,,0,0.0,False
86ceb5f49a8c7f81b12ee87934f0a25d,False,8.6e-07,,0,0.0,False
86d1fcf7709618cb03e0e05b08b1237e,False,0.0,,0,0.0,False
86d4621be3deca4f8d461e3abce7d585,True,0.00063355,black,338,3.258774,True
86d82664f0e63cf73f03404507a6e3aa,False,1.781e-05,,2,0.011289,False
86e8d69d149316c56146a31733406a3f,True,0.0001152,blue,1,0.010375,False
86f0a558cecdc39f6ace44364795f747,False,0.0,,0,0.0,False
86fad088e10612415bb805aa7d53e387,False,5.37e-06,,0,0.0,False
86ffb5b169bb7a72dffdf930233a446a,True,0.00064137,black,88,1.087494,True
87099c2824149296269d9a9598f68af6,True,0.00065871,blue,0,0.0,False
871e9ccf18d457762de141db98a043e7,False,0.00026116,,0,0.0,False
872d17b9bec7643af6c4e4685e05f407,False,0.00036605,,0,0.0,False
872dc7b2f6261284df1088e4ef2f8256,False,0.0,,0,0.0,False
874023604daab651e40939b852e94291,False,0.0,,0,0.0,False
8751f19f273f69ba8ea5c49dc9dd4654,False,0.0,,0,0.0,False
87564cf996f25607b3f4a3c2c3738f03,False,1.27e-06,,11,0.198771,True
87667e72b7fa0491a09fc9555894bfbe,False,2.48e-06,,1578,16.338786,True
87668b74a71c46e1794107bb5f32d44d,False,0.0,,7,0.174607,False
876d25db23f2f8ed17646186a30bb263,False,0.0,,0,0.0,False
877b69359277cf787d93cd17f4d2775a,False,0.0,,0,0.0,False
878be7ee5bdda3b29e2417f6dc93af64,True,0.00051261,black,0,0.0,False
878e0b1bbfa299387e3afed9d7c372bf,False,0.0,,1,0.011178,False
8794d36a3038f4537f7d261d3af4eebd,False,0.0,,0,0.0,False
87a1d44e21700bd0eb3db27371eb3999,False,0.0,,0,0.0,False
87a463cb0b4da2f78e25cd0986475367,False,0.0,,1,0.013872,False
87bbc9137ece5aaeef9d67f6abeb99df,False,0.0,,0,0.0,False
87c150feed1c5b7c7b4f80739cfc1060,True,0.01056694,"blue,black",345,3.699335,True
87c2116787ff620957ecc95521bc3c0f,False,0.0,,0,0.0,False
87c639ec5365c2d6d61581be6407c8b6,False,0.0,,2,0.021598,False
87cce4cbe31864141051ce2018ed29df,True,0.00070523,black,0,0.0,False
87e53ffce13cd04e1e3fb3c1d15f4961,False,0.00030376,,0,0.0,False
87ead124230cbf0aa13bcfb238b7dcb6,False,1.682e-05,,0,0.0,False
87ebd3322722faa0adfc6a3efb9e9bbb,False,2.07e-06,,8,0.549828,False
87edb3eb0b79782b9b7eec15dc294872,False,4.2e-07,,0,0.0,False
87f54ef4d144fdbcc7a97541396e3a9b,False,5.413e-05,,432,3.519922,True
87fe5740deb9d4ef755cc157ff710cef,False,0.0,,189,2.683135,True
880a1fc64038757f0a332bdf8b81ef05,True,0.00208065,black,0,0.0,False
8826e4b9c231e9b9a69a5f2e8efc815a,False,0.0,,0,0.0,False
88281522d27ef85887810dcc0cb89b14,False,0.0,,0,0.0,False
8835fd0dded2d34601a6fcf45e346b94,False,6.9e-07,,0,0.0,False
883da8599360fdc5f7ce01ec771b2e65,False,1.42e-06,,0,0.0,False
8845e2a5497b43f86bb2ff4b8a0abd97,True,0.0046009,black,0,0.0,False
88591e92de81634c6b9870259b25d59c,False,0.0,,0,0.0,False
886682be4f834c17abfcbd5137374279,False,5.37e-06,,0,0.0,False
886f91a0a9f9a927fe33dbd434397ae5,False,5.37e-06,,1,0.008259,False
887d935886b409acc14fa55a3c7e05ba,False,0.0002706,,0,0.0,False
889806fafef98aab5c400f36dd30aae2,False,0.0,,1,0.022815,False
88bde4c99e9dff4e732dd21be1bb939b,False,3.41e-06,,0,0.0,False
88e65e1d716893e6efdbd2464b3686fa,False,0.0,,0,0.0,False
88e8c1a2565db8751c65187bad6e3bf4,False,0.0,,0,0.0,False
88ef695f58a55195f0730b4090583f4c,False,0.0,,0,0.0,False
88fb00fabc97d341a95e97a593c3fc43,False,5.4e-07,,267,2.858672,True
88fcb6de1ead418b238f198a635179c0,False,0.0,,88,0.900993,True
890d0c582d769f001e95fa6f38252daf,False,0.0,,0,0.0,False
89312c1f707db54b1efe684669e62fe9,False,0.0,,0,0.0,False
8948231e22708d60c8f855d7cbae5cf3,False,2.703e-05,,0,0.0,False
8966778378acb202c1d6686486ba6039,True,0.00075254,black,0,0.0,False
896ffc56e018a333454c4889a28459a2,True,0.00203247,blue,203,2.94075,True
897ba1f3a78695935baabe54f649e95c,False,0.0,,0,0.0,False
898285bbfe20c9dc5ce9238a9cc6510f,False,0.0,,0,0.0,False
898c2d26d40846143d477f1b625971a1,True,0.00887253,"blue,black",73,1.50733,True
89912d7c7ffbad7504be4a75676fa4c2,False,9.4e-07,,0,0.0,False
899208b5b6d4e2244928c3be37ca1a67,False,0.0,,1,0.028066,False
89a8c3dacb902dfad95f51a5832d238d,False,5.071e-05,,0,0.0,False
89afbbdd7813f149b3a047bc544046a8,False,0.0,,0,0.0,False
89b546943efa4c35011b93b560303933,False,0.0,,0,0.0,False
89b62c165838d36fd294a57624db8e4f,False,0.0,,0,0.0,False
89ce8e0a494db9c7ddc68dbf58729c68,False,0.0,,0,0.0,False
89d67babd435cc76b1366455fd89044f,False,1e-05,,0,0.0,False
89d9673df0dede5b57c52f98b43c1f9e,False,0.00025178,,1213,7.658312,True
89f418346fc412a6458aaa05a224af3a,False,0.00021331,,0,0.0,False
89f8bfd1bbefd9ed29720eee5713b2c9,False,0.0,,1,0.009438,False
89fbdb6764c16e5901842b67da4b34c1,False,8.85e-06,,0,0.0,False
8a1520420384d8c11733edd40969effc,True,0.00649893,black,294,6.384365,True
8a15e39a80cc29a4fff8c650f93e7f5c,False,0.0,,0,0.0,False
8a1deb06940aa081c0cd103659e57510,False,2.017e-05,,0,0.0,False
8a21fc0aed2fd06a8b3fe4824c53413e,True,0.00060835,black,0,0.0,False
8a31a42bb904f022190f57733ccef19c,True,0.00180488,black,0,0.0,False
8a3232e8b3b2512f2f6cba0a265d175e,False,0.0,,0,0.0,False
8a327e4efafb98dee0f93c40e64d761e,False,0.0,,0,0.0,False
8a415b0e974861fa00ae9d88f9e3b980,False,5.3e-07,,0,0.0,False
8aa35680beee94df712c211da5bda211,False,0.0,,0,0.0,False
8aaec063e9ddc9511008aaa0ae48d0ce,False,0.0,,2617,30.073546,True
8ad12c31792813c22bd2082d91642c91,False,0.0,,0,0.0,False
8adde008fe7f97d5bf11b602b89a6377,False,2.742e-05,,0,0.0,False
8ae069858aecbad846f4d69d405f9bd6,True,0.00025228,blue,14,0.171233,True
8aeccaf12d3173a0c09f873be67be5a5,False,0.00036344,,2,0.023736,False
8af54c71033c8019017490db924dab70,False,3.2e-07,,0,0.0,False
8b0f143a34251629cd7c0d34743d3e63,False,0.0,,0,0.0,False
8b11184f09d4d571d4f1ead51051f09c,False,0.0,,0,0.0,False
8b126306391fa2af0f8bea265f2c9666,False,0.0,,0,0.0,False
8b1293493098a9bd999ef0c0dfdee134,True,0.00618483,black,1,0.00838,False
8b1498de9e4860dfa6318d2426c9ffa8,False,4.4e-07,,1,0.078927,False
8b175b733c6b5a19f107d7cd9cdd1b06,False,0.0,,0,0.0,False
8b19e141c1741cb06bdff6bffc9503b1,False,0.0,,0,0.0,False
8b301972309a5509bbb5946b9f133e37,False,0.0,,89,1.165837,True
8b36508994d132ac03c5effd255b6eaf,False,0.0,,0,0.0,False
8b44ccec7265270e0524c5ab658d1344,False,0.0,,0,0.0,False
8b45517c6411802b7f978e32cf741a33,False,0.0,,0,0.0,False
8b48c767af9bb73efebdd338e8f07891,False,1.57e-06,,0,0.0,False
8b6bc283a0d345aaab935989639523eb,False,0.0,,0,0.0,False
8b8338194dd8175d057bdc068ba44945,True,0.0005489,green,0,0.0,False
8b90a3312d9fc702a9ec8236e23065c7,True,0.00249405,blue,195,2.186834,True
8bc819037a6ab2932c227d1ac800102f,False,1.874e-05,,0,0.0,False
8bf80024b1a7f12ce52136af81a930df,False,0.0,,0,0.0,False
8bfc4eb8d494eacb561c26623b3581ac,False,0.0,,10,0.13914,True
8c2de4d3ad43ab2d960337fe7b14f0aa,False,8.1e-07,,1,0.0103,False
8c5b4130d7ad948a6221527aa0087a10,False,0.0,,0,0.0,False
8c5c7ff38873658e6047f7bd39ba0a98,True,0.00152119,black,0,0.0,False
8c64bb74f16d4a6c44c9b8ea5dee8543,False,5.4e-07,,0,0.0,False
8c72125b59c871657b90358f53dab131,False,7.8e-07,,0,0.0,False
8c8089988706688445a7a3ebb90c8e0a,False,2.51e-06,,217,3.105323,True
8c85b3c695c3a7ae3a9265cd7aa68769,False,0.0,,0,0.0,False
8c8fc85ded58f6e097a0aca8c56c35e0,False,0.0,,0,0.0,False
8ca4eea53dab8fb41f2ba01deb4e84db,False,0.0,,0,0.0,False
8cbc1d87857d1bc3eac98e09b7e10a3d,False,0.0,,0,0.0,False
8cc5179031ebbf5704f2cc33476dd5be,False,8.59e-06,,0,0.0,False
8ccc9a1d1dd3379192c829ac6ab62550,False,0.00026306,,0,0.0,False
8cd17fa38b5f8f3e658bfa55e45f509b,True,0.00012129,blue,0,0.0,False
8ce7e69e255980b50a2f8a7289bce5a6,False,3.05e-06,,2,0.01992,False
8ced08fd98400f0dc7d3b1ebb782eb7b,True,0.00079661,black,334,2.979748,True
8cee5821fbe1d9167183271a8c6ae83a,False,0.0,,0,0.0,False
8cf19589a1981643086e40e44940a4c5,True,0.00075871,black,1,0.010681,False
8d023fab6d98cb21342681e0dda180d0,False,0.00026114,,0,0.0,False
8d042c218851d6c8385cb5f1e321ced6,True,0.00110973,blue,323,3.175696,True
8d2b245c0b16c142dcd57fa32cbc6d86,False,0.0,,1,0.019066,False
8d2d81395c6a14a4683d92b7db8bf18b,False,4.194e-05,,0,0.0,False
8d46a2e2abae5735ae3334c0b0fe8c34,True,0.00053927,black,0,0.0,False
8d4d03f080d431387a79cfbca4065dbd,True,0.001787,black,2,0.015656,False
8d5860e10e09ee25e066ee7fb699453d,False,0.0,,0,0.0,False
8d58a0c1160a5cea99d5073231becd89,False,0.0,,0,0.0,False
8d591bbdb85060fdda5c3c85f29ed9aa,True,0.00099509,black,0,0.0,False
8d69850040ca70588cb37e7f0bc70390,False,1.703e-05,,0,0.0,False
8d90013d52788c1e2f5f47ad80e65d48,True,0.00552832,black,4,0.093197,False
8d9bf04e714c959d4c571030c51ee9f5,True,0.00643764,blue,9,0.164835,False
8db3ab06b4efd9c799bb2eb1e3e0289d,False,0.0,,0,0.0,False
8dbbf6f6aebb8aea3339f70dbfd7cf07,False,4.75e-06,,0,0.0,False
8dbedd97ed2b7b01525d6800d52ae073,True,0.00081865,black,0,0.0,False
8dc0d30245d16902077f9d5da16f1475,True,0.0001544,blue,0,0.0,False
8dc97d161e376446e0f2a80b6dbde788,False,4e-06,,0,0.0,False
8dd1d17e02123008c58b1ab3652a613f,True,0.00118074,blue,2,0.017059,False
8ddd6a0c4628dbfdcd6d3bcb0fa1ecbc,False,0.0,,0,0.0,False
8df43ebd07c7eb0eeac8346283dcb5f7,False,0.00026422,,180,1.817998,True
8e03d0bfa55336cccbfa604e66a878fb,True,0.00054671,black,0,0.0,False
8e10fdf7cf892cd38ba41c771557b0ce,False,0.0,,0,0.0,False
8e1caeb7b30b4cf3b1d07e777aca6a67,True,0.0042979,black,0,0.0,False
8e244ea370ffdb16c4d50bd271c538a8,True,0.00139904,black,6,0.055274,False
8e25584bd03155d24a2adc00517a38e8,False,5.934e-05,,14,0.167584,True
8e3e843a0eebb79b5ed06f97c078eb87,False,6.045e-05,,0,0.0,False
8e45b3d90a0b2ff168f2851d2b0efad7,False,0.0,,0,0.0,False
8e6db17e55f22d47faaeed270a79d288,False,0.0,,0,0.0,False
8e746b67fa47b5104b9cbe38c1c2014b,False,0.0,,0,0.0,False
8e8e466ee8644a88c48ff4decef87949,False,0.00017925,,2,0.044101,False
8e9fa23bd67888cbddd7203f3a2db9fe,False,6.936e-05,,1027,11.370682,True
8ea5bb9e2220e1906653030284775e1a,False,2.655e-05,,603,7.582998,True
8ea670bea099a4d37688e0bd5c400dcb,False,0.0,,0,0.0,False
8eb6325c279ad391cf4a54492db4c41a,False,0.0,,0,0.0,False
8ed0759dc9f237217ed150c21d9afeac,False,0.0,,0,0.0,False
8ed11de0354e0571d6972983dfcefd60,True,0.00489327,black,211,2.664814,True
8ed8da75b8a46d9e025378993e4dc41e,False,0.0,,0,0.0,False
8ef59d7cb53bf92b5c589f7377edb0d7,False,0.0,,0,0.0,False
8ef60407163c62c9fc4f2a3f6bf7691a,True,0.00144914,blue,0,0.0,False
8ef6bc4f6251b850e1b47f926d50968a,False,3.08e-06,,11,0.16306,True
8ef71bfdde4f67ce9c00e001e6946f5a,False,0.0,,0,0.0,False
8efb75ef39c5b55cffeac6d3d19cf238,False,0.0,,0,0.0,False
8efdb7429bd48a9e77862d5af5351267,True,0.00150641,blue,9,0.115075,False
8f18d0ffda3fb439d6ad4473d575409d,False,0.0,,0,0.0,False
8f264374ed3fa427615c1650218e7f21,False,0.0,,0,0.0,False
8f2bf8045c49c8e298b02cb62b1c57c9,True,0.00084713,black,27,0.533175,True
8f3594bd4bd9f8209fe59b965b431963,False,8.6e-07,,12,0.160557,True
8f4163f9e76ce4d47678985228bace09,False,1.37e-06,,0,0.0,False
8f4389cc541dbe6eb4bcd793d0626891,False,0.00025308,,0,0.0,False
8f8d20fc6e9b6aa3b145e359e104eac4,False,0.0,,0,0.0,False
8fa7f6ad508c78ef7dbd621d579350b8,False,0.0,,0,0.0,False
8fae0151f134c7499934dfe20c700eb9,True,0.0013622,black,1188,11.041918,True
8fb12946881047895dd14ed095a99367,True,0.00074296,blue,536,5.387476,True
8fb9c792bb2152a5f3e2c60728be9af3,False,0.00030966,,0,0.0,False
8fc10ce3188de7e919b9f08fe5e6993c,False,0.0,,16,0.254372,True
8fc8a9625136be2a7a2d0b394d82a382,True,0.00051255,black,0,0.0,False
8fced11c69f98368c493a9fdb733544c,False,0.0,,0,0.0,False
901a4d6d3cdfc23bf94bc1cb3e03fbc5,False,0.0,,0,0.0,False
901c286b8214018bb61ece49767c9004,False,0.0,,0,0.0,False
901d2acd51382d7568fd83389f704888,True,0.0014299,black,0,0.0,False
902c91b64acca0e23028554022413337,True,0.00477816,blue,0,0.0,False
903c88d5dc12315b4f6e9d6ad6b82537,False,0.0,,0,0.0,False
904abf17bb3b1052483e2b026d2a2a7e,True,0.00088312,blue,18,0.202794,True
905733a0eeb4e1e2fadca080fecd62da,False,0.0,,0,0.0,False
9064f0eb9ef8bbb376649033116fc380,False,3.9e-07,,1,0.013203,False
9079ffff621fc4e738b65b66587bfa47,False,0.0,,0,0.0,False
908d0fea96e1e85c8b7c772b397dbe8e,False,0.0,,0,0.0,False
908f1b399873681da17cd24b94c85714,False,8.35e-06,,0,0.0,False
9098b613c1e7dc1e50790bbdaafd4828,True,0.00942494,black,0,0.0,False
90a1a09e8b9543d69f9a90982ef5a789,False,0.0,,0,0.0,False
90b46d166cca71d23d7158ce41f5863c,False,0.0,,0,0.0,False
90b662751c94e02232830cc4b5d2db16,False,9.4e-07,,0,0.0,False
90bded96836ea370356065826e6e5824,False,0.00041938,,0,0.0,False
90ca0914d80d3877bb710d95ab9de2be,False,0.0,,0,0.0,False
90d0e6728b0cae76570b1abb459b522a,False,0.0,,132,1.878201,True
90f27b8f8e4c1ca220df5e199f7f21cf,False,0.0,,0,0.0,False
90f40766a31a51bef3e27e361a65fbd4,False,0.0,,0,0.0,False
9140f25d89ce21afd290027d237a1c36,True,0.00064233,black,0,0.0,False
9144106abaaa37336cad2f4ef72d3fdc,False,0.0,,0,0.0,False
915845d6283e37f8855d3ac5c0bcd599,False,0.0,,0,0.0,False
9158baf42019752ef196d31796e7a768,False,0.0,,0,0.0,False
915dd7918f5bbd16aa1ec7a677dcfe13,False,2.07e-06,,0,0.0,False
91711a1d263ddd2559f5b91669cfcb4a,False,0.0,,0,0.0,False
917bea3ff0173996f94b1adca79213e0,False,0.0,,0,0.0,False
917cd45a69cff65efa37f3946d4bb13a,True,0.0057172,"green,blue",170,3.15809,True
91939627c20f2e47fa4be433363bfd6d,False,0.0,,0,0.0,False
91a40f207d9a99e49866c204e28ce521,False,6.1e-07,,72,0.583043,True
91ab816a1696123b34d31e6b8fc00315,False,0.0,,0,0.0,False
91af122d94f80bb3d32eaed47bbce034,False,0.0,,0,0.0,False
91afb93637f5f86aacf904fcbe2bf5d9,False,0.0,,0,0.0,False
91b53c8308cd140ab55518b1df7a370d,False,4.9e-07,,40,0.766577,True
91c2e90cf320a9e3cbaeee14fd3b44e3,False,4.2e-06,,2,0.020486,False
91cda229f5cca86a0d2c7bf78cfce02c,False,0.0,,0,0.0,False
91dd982fbff7aa72802fbd7391cd2eff,False,0.0,,0,0.0,False
91e29de2d26bec1ecc377921c0ff0a50,False,0.0,,0,0.0,False
91e2c35b8c9d4b6c1772f0589e6a81be,False,0.0,,0,0.0,False
91f209de31040146c9a61a8c7804bd34,False,3.16e-06,,3,0.064753,False
920249b849efbeedab4cbfe37d735404,True,0.00477888,black,24,0.217766,True
9217d01f99e5ae534da606486464a812,False,5.75e-06,,0,0.0,False
921e586c2b5c9ac5b164f2229f7ea9f6,False,0.0,,0,0.0,False
9244b109ff28b15a04941fbc00a5caeb,False,0.0,,3557,30.650582,True
9269a7b94ac73d384512a87c1b38fd5a,False,0.0,,0,0.0,False
9275833e274c8ae8d514349c8c05fe2c,False,5.425e-05,,0,0.0,False
92a7876fa3e636c7cae555a615c6c192,False,6.1e-07,,1,0.009695,False
92a7e5f4fc41047d3f826cc90660c7a1,False,0.0,,0,0.0,False
92c47e36f3e35b80eb8798558ad37e10,False,0.0,,0,0.0,False
92d2a85fdb81d51f59c5781eb2c5d0a8,True,0.00128857,blue,0,0.0,False
92d2d3c1efe901481be93f2f1b4cc2df,False,7.1e-07,,2,0.029727,False
92d9151ac1696151907d63db1116efa1,True,0.00082869,black,0,0.0,False
92e65cdbae33b846328b01eefe907fff,False,0.0,,0,0.0,False
92ed1808381455735456c3cbfb547ea6,True,0.00146867,blue,0,0.0,False
92fa83d9c589d7c819d52fd8ab461241,False,0.0,,0,0.0,False
9312f1d67670056fcff9a88c21a07e7a,True,0.00097569,green,0,0.0,False
932af254f55ed4607b6a31c4fc69726f,False,2.42e-06,,0,0.0,False
9335fbc722c3feb51e73c142238a0751,False,0.0,,0,0.0,False
933f22ce388303435d472aa4f9a56d66,False,4.118e-05,,5,0.108085,False
934b5d2a0804ebbf888544b5c8a178f4,False,9.1e-07,,0,0.0,False
934f3bcb20dfdd3e184f53df0383b9e0,True,0.00201271,black,0,0.0,False
9359e8987975c5e0d24dcb18e41270dd,True,0.005209,blue,0,0.0,False
9362ecc68839f01d586019a2782f3552,False,8.345e-05,,0,0.0,False
93757b4ce72684dad26c5e68b49829f7,False,0.0,,0,0.0,False
937d1baa30563087075199d0756f980d,False,0.0,,0,0.0,False
939821c6b92db7fa382c47c1c5c120e6,False,0.0,,25,0.24529,True
93a53e5582574f10426754a9ee48619d,True,0.00066484,black,2,0.032268,False
93b69d2902a418c407b43b1da3248c8d,False,0.0,,0,0.0,False
93c3721f35d6693ac28d99f530b78233,False,0.0,,1,0.009903,False
93c61a53aab1f24ced17419d1992bdf6,True,0.00515067,blue,439,6.33752,True
93e2ce38e743146a128afb9ff3a61383,False,0.0,,0,0.0,False
93e402b3157850fc6995e60ebb11f70a,False,0.0,,0,0.0,False
93f72dd7ec242504056611151fff2dc5,False,0.0,,0,0.0,False
9403cc77efc7d9414204d12e31dadac1,True,0.00392763,blue,459,4.832088,True
94357950df8207565fbe7d59a3084a1c,False,1.92e-06,,0,0.0,False
944145f2933819f15c2c06746e839e97,False,0.0,,349,3.74343,True
94430d425fcce2eb8de96209bbead0c5,False,0.0,,0,0.0,False
946e85479cd3ac3e73f2698c9cf01806,False,0.0,,0,0.0,False
947778d55b7cb029d9b22bd048534fe5,False,0.0,,0,0.0,False
949b9f749f20ec960b36bd2fe50ac056,True,0.00023283,blue,0,0.0,False
94a91bf6dc832eda6a8f9fc70aae77bb,False,0.0,,0,0.0,False
94ad34192c1c300da99532bb24fd7bf3,False,3.084e-05,,2,0.027601,False
94de92cb54c50c8f9fab0e17d360041d,False,0.0,,0,0.0,False
94e121bc4a7091b881e8dd9b6c2be6b5,False,0.0,,0,0.0,False
